date,date,ygrowth,infl,r,logcy4,logcy4,logcy4
9949,9949,0.223554679,1.706726751,0.835720744,-22.84243745,-22.84243745,-22.84243745
9950,9950,-0.240944106,1.854701814,0.879754602,-22.9983454,-22.9983454,-22.9983454
9951,9951,0.460718617,1.22022314,1.046297317,-22.9992001,-22.9992001,-22.9992001
9952,9952,1.448764612,1.548540544,1.077034084,-23.65786275,-23.65786275,-23.65786275
9953,9953,-0.26093941,2.292955373,0.483226543,-23.91092546,-23.91092546,-23.91092546
9954,9954,-0.060258408,1.071847545,1.66353948,-24.06833701,-24.06833701,-24.06833701
9955,9955,0.612035764,0.55322434,1.437088004,-23.56164834,-23.56164834,-23.56164834
9956,9956,-0.327513383,0.833834334,0.743490984,-23.61032842,-23.61032842,-23.61032842
9957,9957,0.632152367,0.1841616,1.572927826,-23.74143275,-23.74143275,-23.74143275
9958,9958,0.608222021,0.351786725,1.866205183,-23.56501275,-23.56501275,-23.56501275
9959,9959,0.489495529,-0.540109547,2.934252005,-24.03944734,-24.03944734,-24.03944734
9960,9960,-0.510715805,0.441084071,2.133841044,-24.24412221,-24.24412221,-24.24412221
9961,9961,-0.035277116,0.106114249,2.543496777,-24.4488445,-24.4488445,-24.4488445
9962,9962,0.957207285,-0.432160984,3.048477268,-24.13893308,-24.13893308,-24.13893308
9963,9963,1.532290299,0.125551035,2.304459164,-24.56846894,-24.56846894,-24.56846894
9964,9964,-0.178667625,0.714549301,1.606291711,-24.47552315,-24.47552315,-24.47552315
9965,9965,1.849382915,0.143541411,1.762641681,-24.44495833,-24.44495833,-24.44495833
9966,9966,0.197676729,0.685247269,1.431083028,-24.20955487,-24.20955487,-24.20955487
9967,9967,0.731854067,0.703450348,1.452834919,-24.15301565,-24.15301565,-24.15301565
9968,9968,-1.042982668,0.490935698,1.390208304,-23.94359069,-23.94359069,-23.94359069
9969,9969,-0.55336389,0.153135484,1.613950283,-24.14211367,-24.14211367,-24.14211367
9970,9970,0.41569529,0.652620105,1.084181582,-24.04950052,-24.04950052,-24.04950052
9971,9971,0.612620895,1.349448797,0.90138947,-24.15900044,-24.15900044,-24.15900044
9972,9972,0.985275367,1.998956276,0.521262757,-24.32451989,-24.32451989,-24.32451989
9973,9973,0.485284332,1.365957514,1.113041925,-24.12583351,-24.12583351,-24.12583351
9974,9974,-1.67264183,0.760704556,1.635754418,-24.26590453,-24.26590453,-24.26590453
9975,9975,-1.50401432,1.547675005,0.922837616,-23.98035652,-23.98035652,-23.98035652
9976,9976,0.335472041,2.254452683,0.34260034,-23.69378795,-23.69378795,-23.69378795
9977,9977,-0.055433964,1.372956427,0.955729825,-24.0771695,-24.0771695,-24.0771695
9978,9978,-0.075839045,1.643994615,0.662016587,-24.03660801,-24.03660801,-24.03660801
9979,9979,-0.603296208,0.410211698,1.594296458,-23.93492574,-23.93492574,-23.93492574
9980,9980,-0.260156983,-0.035491708,1.871567422,-23.7710717,-23.7710717,-23.7710717
9981,9981,0.16265837,1.796327431,0.549408944,-23.71072177,-23.71072177,-23.71072177
9982,9982,0.779224313,-0.053503384,1.602139856,-23.85725522,-23.85725522,-23.85725522
9983,9983,0.194170144,-0.78076133,1.860536761,-23.88524065,-23.88524065,-23.88524065
9984,9984,1.429803939,-0.782533854,2.055238082,-24.28399062,-24.28399062,-24.28399062
9985,9985,0.889830002,0.123037431,1.133832472,-24.51812896,-24.51812896,-24.51812896
9986,9986,0.520842325,-0.107730274,1.294747365,-24.3755928,-24.3755928,-24.3755928
9987,9987,0.759924461,-0.181519766,1.527535547,-24.22674977,-24.22674977,-24.22674977
9988,9988,0.394464748,-0.132847783,0.843930749,-24.01116395,-24.01116395,-24.01116395
9989,9989,-0.96060383,0.495482369,0.00E+00,-23.68559457,-23.68559457,-23.68559457
9990,9990,-0.527629951,0.177542603,0.22809386,-23.6999715,-23.6999715,-23.6999715
9991,9991,0.883491134,0.719597544,0.00E+00,-23.75890761,-23.75890761,-23.75890761
9992,9992,-0.634973813,1.104130173,0.00E+00,-23.53191795,-23.53191795,-23.53191795
9993,9993,-0.083822404,0.741929007,0.025379063,-23.97249435,-23.97249435,-23.97249435
9994,9994,0.787416213,0.52847311,0.484440322,-23.98110518,-23.98110518,-23.98110518
9995,9995,0.636849719,0.876393833,0.759809282,-24.02275264,-24.02275264,-24.02275264
9996,9996,0.853396719,1.077192848,0.775956915,-24.24550744,-24.24550744,-24.24550744
9997,9997,0.31348162,0.337725127,1.808559712,-24.21083371,-24.21083371,-24.21083371
9998,9998,0.934365701,0.775259293,1.802306995,-24.61280518,-24.61280518,-24.61280518
9999,9999,-0.275358973,-0.685374802,2.662116077,-24.33453965,-24.33453965,-24.33453965
10000,10000,0.652826522,-0.346433598,2.298912816,-24.89762726,-24.89762726,-24.89762726
10001,10001,-0.043645643,0.088177805,2.237353815,-24.78415903,-24.78415903,-24.78415903
10002,10002,-0.013311763,0.421037133,2.055374402,-24.65860154,-24.65860154,-24.65860154
10003,10003,0.717297089,0.277510121,1.870396991,-24.295856,-24.295856,-24.295856
10004,10004,-0.260257283,0.062075914,1.492459815,-24.31326469,-24.31326469,-24.31326469
10005,10005,0.88077408,0.854898561,0.949313874,-24.63518261,-24.63518261,-24.63518261
10006,10006,1.649796129,0.187097129,1.333864198,-24.83682584,-24.83682584,-24.83682584
10007,10007,0.614574395,-0.17889047,1.743574369,-24.75677991,-24.75677991,-24.75677991
10008,10008,0.514346399,0.363961206,1.515479663,-24.62326595,-24.62326595,-24.62326595
10009,10009,0.297063945,0.70796866,1.253304508,-24.39979925,-24.39979925,-24.39979925
10010,10010,0.925385299,0.542634005,1.223937375,-24.1038947,-24.1038947,-24.1038947
10011,10011,0.824675954,-0.810135384,2.353847033,-24.58217469,-24.58217469,-24.58217469
10012,10012,1.290417857,-0.800798483,2.190027674,-24.60938438,-24.60938438,-24.60938438
10013,10013,1.170704103,0.05565155,1.903774123,-24.72789172,-24.72789172,-24.72789172
10014,10014,0.716933661,-0.438133992,2.225339916,-24.41856276,-24.41856276,-24.41856276
10015,10015,2.34366298,-0.59143695,2.51777942,-24.56858539,-24.56858539,-24.56858539
10016,10016,1.285179221,0.148730832,1.709638393,-24.38293,-24.38293,-24.38293
10017,10017,1.479825131,-0.359217165,2.634750509,-24.23145393,-24.23145393,-24.23145393
10018,10018,0.537094832,-0.503402275,2.731411675,-24.34653153,-24.34653153,-24.34653153
10019,10019,0.629958388,0.988802565,1.309852809,-24.04772216,-24.04772216,-24.04772216
10020,10020,-0.110949811,0.584823621,1.415320401,-24.03842907,-24.03842907,-24.03842907
10021,10021,0.065828454,0.552697722,1.322982471,-24.17904786,-24.17904786,-24.17904786
10022,10022,-1.388104887,1.112542648,1.329114414,-24.60032184,-24.60032184,-24.60032184
10023,10023,1.458617649,0.351554125,2.321872028,-24.72600504,-24.72600504,-24.72600504
10024,10024,-0.378852802,-0.130157148,2.274833494,-24.51021558,-24.51021558,-24.51021558
10025,10025,-0.204630815,0.430824445,1.597954362,-24.42296064,-24.42296064,-24.42296064
10026,10026,0.955239946,0.577740082,1.778230085,-24.2185988,-24.2185988,-24.2185988
10027,10027,0.196005311,0.484611849,2.045749355,-24.86363815,-24.86363815,-24.86363815
10028,10028,1.309657882,0.249532813,2.53916499,-25.11318076,-25.11318076,-25.11318076
10029,10029,0.244634165,0.525458015,2.256250721,-25.05388399,-25.05388399,-25.05388399
10030,10030,0.515141983,0.942895092,2.062844314,-24.70055069,-24.70055069,-24.70055069
10031,10031,1.332107128,0.555647336,2.293452556,-24.53657627,-24.53657627,-24.53657627
10032,10032,0.448510128,0.594397849,2.320351185,-24.69812015,-24.69812015,-24.69812015
10033,10033,0.6956035,-0.012398998,3.151077859,-24.29471016,-24.29471016,-24.29471016
10034,10034,0.251295432,0.083528277,2.862806134,-24.33223951,-24.33223951,-24.33223951
10035,10035,0.514742975,0.249904049,3.142983214,-24.65560168,-24.65560168,-24.65560168
10036,10036,0.922869217,0.536514971,2.626064903,-24.4832101,-24.4832101,-24.4832101
10037,10037,0.317779428,0.140369922,2.38102467,-24.26878081,-24.26878081,-24.26878081
10038,10038,-0.055862865,1.470930972,1.839978699,-24.07027061,-24.07027061,-24.07027061
10039,10039,-0.678269554,1.216534752,2.054862397,-24.26229133,-24.26229133,-24.26229133
10040,10040,0.015858194,1.12562125,1.877230599,-24.2471027,-24.2471027,-24.2471027
10041,10041,0.809291058,0.486812752,2.342945198,-23.76625907,-23.76625907,-23.76625907
10042,10042,0.823403703,0.637431141,2.587408355,-23.85523113,-23.85523113,-23.85523113
10043,10043,-0.380667293,0.541688477,2.556970569,-23.75205277,-23.75205277,-23.75205277
10044,10044,-0.102741599,1.286756207,1.510995759,-23.44591737,-23.44591737,-23.44591737
10045,10045,-0.204213089,0.871640421,2.142897892,-23.69909762,-23.69909762,-23.69909762
10046,10046,-0.113169924,-0.127360822,2.630411384,-23.504265,-23.504265,-23.504265
10047,10047,-0.670893903,-0.911938997,3.027987501,-23.6749427,-23.6749427,-23.6749427
10048,10048,0.415730228,0.339856527,2.260315588,-23.8107443,-23.8107443,-23.8107443
10049,10049,-0.799589401,0.789931926,1.844566896,-23.24973114,-23.24973114,-23.24973114
10050,10050,0.790839131,1.106671109,2.124042766,-23.41189186,-23.41189186,-23.41189186
10051,10051,0.11450698,0.495771735,2.457074997,-23.39262498,-23.39262498,-23.39262498
10052,10052,1.25927564,0.407814641,2.758224968,-23.76711495,-23.76711495,-23.76711495
10053,10053,0.328894423,0.199113518,2.722466708,-23.80410445,-23.80410445,-23.80410445
10054,10054,0.192684389,0.685261478,2.825693565,-23.88763508,-23.88763508,-23.88763508
10055,10055,0.856350733,0.996958354,2.486692877,-24.07300293,-24.07300293,-24.07300293
10056,10056,0.80470352,1.394605432,2.530576933,-24.24290927,-24.24290927,-24.24290927
10057,10057,-0.307151492,0.966231526,3.046114442,-24.25441985,-24.25441985,-24.25441985
10058,10058,1.212307721,0.269622962,3.892009144,-24.18385686,-24.18385686,-24.18385686
10059,10059,0.853654962,-0.12016507,4.163796924,-24.49188364,-24.49188364,-24.49188364
10060,10060,0.592013938,-0.13297514,4.047196914,-24.44500211,-24.44500211,-24.44500211
10061,10061,0.951427528,0.340930117,3.667998203,-24.37106411,-24.37106411,-24.37106411
10062,10062,0.919959376,1.476129952,3.503301362,-24.83910542,-24.83910542,-24.83910542
10063,10063,0.742699639,2.092736377,2.791753619,-24.94328562,-24.94328562,-24.94328562
10064,10064,-0.103683264,1.865687415,2.810079781,-25.14763049,-25.14763049,-25.14763049
10065,10065,0.036672064,2.229127086,1.919070833,-24.63931024,-24.63931024,-24.63931024
10066,10066,-0.183853492,1.535198639,2.428058542,-24.44467191,-24.44467191,-24.44467191
10067,10067,0.879382255,1.94346087,2.17449358,-24.63207006,-24.63207006,-24.63207006
10068,10068,0.149240506,2.274747394,2.128184863,-24.59169482,-24.59169482,-24.59169482
10069,10069,1.089267026,2.037803954,2.433733805,-24.92327961,-24.92327961,-24.92327961
10070,10070,0.281213405,1.080473728,2.852894595,-24.72689422,-24.72689422,-24.72689422
10071,10071,-0.772375579,1.676489213,1.920847348,-24.50261305,-24.50261305,-24.50261305
10072,10072,0.021212942,-0.113731819,2.52519722,-24.13057088,-24.13057088,-24.13057088
10073,10073,1.187643779,0.166482621,2.209077245,-23.85509123,-23.85509123,-23.85509123
10074,10074,0.734676726,1.444186029,1.511632912,-24.11870547,-24.11870547,-24.11870547
10075,10075,0.431134065,1.317604626,1.400965001,-23.71063748,-23.71063748,-23.71063748
10076,10076,1.765734688,1.074162525,2.111533844,-24.21224858,-24.21224858,-24.21224858
10077,10077,0.251454863,0.441581382,2.221647234,-24.25469018,-24.25469018,-24.25469018
10078,10078,-0.809722422,0.080484998,2.156690752,-23.7874094,-23.7874094,-23.7874094
10079,10079,0.640049539,0.038922903,2.530506425,-24.01317255,-24.01317255,-24.01317255
10080,10080,1.235235605,0.860483618,1.832623085,-23.71444462,-23.71444462,-23.71444462
10081,10081,0.269546575,0.064470643,2.426763893,-23.71353088,-23.71353088,-23.71353088
10082,10082,1.531421142,0.274638718,3.130591669,-23.82308649,-23.82308649,-23.82308649
10083,10083,0.14344566,-0.114232417,3.255060727,-23.73780334,-23.73780334,-23.73780334
10084,10084,0.649973351,0.36598265,2.477144502,-23.69070413,-23.69070413,-23.69070413
10085,10085,0.193068565,1.348792979,1.632112959,-23.43012191,-23.43012191,-23.43012191
10086,10086,0.189844423,0.742265716,2.116970005,-23.47584407,-23.47584407,-23.47584407
10087,10087,0.27446005,0.713651932,1.842120061,-23.30481394,-23.30481394,-23.30481394
10088,10088,1.14482478,0.035165855,2.567667179,-23.3879912,-23.3879912,-23.3879912
10089,10089,0.106572244,-0.74089479,2.996506488,-23.46753372,-23.46753372,-23.46753372
10090,10090,0.348937115,0.130714516,2.344515352,-23.78022093,-23.78022093,-23.78022093
10091,10091,-0.207228616,0.456926951,1.97645194,-23.49331273,-23.49331273,-23.49331273
10092,10092,-0.456435185,0.4685522,2.011228984,-23.30898457,-23.30898457,-23.30898457
10093,10093,0.693095367,0.096230981,2.613061804,-23.40488964,-23.40488964,-23.40488964
10094,10094,-0.899737422,1.825123758,1.411615198,-23.52297972,-23.52297972,-23.52297972
10095,10095,-0.136998375,0.611133119,2.621340411,-23.69652751,-23.69652751,-23.69652751
10096,10096,0.44789876,0.900979139,2.606116943,-23.77432494,-23.77432494,-23.77432494
10097,10097,0.234911897,0.99204009,2.987309215,-24.18504258,-24.18504258,-24.18504258
10098,10098,0.143948708,0.706303823,3.291284717,-23.95203591,-23.95203591,-23.95203591
10099,10099,0.043008939,0.8128309,2.995785455,-23.79630868,-23.79630868,-23.79630868
10100,10100,0.196442806,1.146232944,2.878067029,-24.25047259,-24.25047259,-24.25047259
10101,10101,-1.221498919,1.175879121,2.848468707,-23.76644883,-23.76644883,-23.76644883
10102,10102,1.712918315,1.670422595,2.771040309,-23.81143716,-23.81143716,-23.81143716
10103,10103,1.000792538,0.486223173,3.447721927,-24.07002394,-24.07002394,-24.07002394
10104,10104,-0.091523642,0.209118625,3.416864578,-24.21372845,-24.21372845,-24.21372845
10105,10105,0.984713038,0.109422341,3.778250059,-24.50900114,-24.50900114,-24.50900114
10106,10106,0.397996383,1.612515434,2.387921092,-24.39929738,-24.39929738,-24.39929738
10107,10107,1.630455279,2.034552177,2.85726007,-24.91145015,-24.91145015,-24.91145015
10108,10108,0.313976492,1.58288043,3.370402145,-24.96729076,-24.96729076,-24.96729076
10109,10109,-0.034449175,1.87329022,3.443657428,-24.77952656,-24.77952656,-24.77952656
10110,10110,-0.255760491,1.30798877,3.978850376,-24.60326438,-24.60326438,-24.60326438
10111,10111,-0.047330126,1.449361494,3.652874724,-24.13307562,-24.13307562,-24.13307562
10112,10112,-0.334354982,1.822680249,3.677142756,-24.10785038,-24.10785038,-24.10785038
10113,10113,-0.343686519,1.930119298,3.779738054,-24.54961993,-24.54961993,-24.54961993
10114,10114,-0.164503432,1.645002192,3.740578277,-24.50110583,-24.50110583,-24.50110583
10115,10115,0.012603563,1.440067179,3.876143527,-24.81814917,-24.81814917,-24.81814917
10116,10116,0.056513473,2.240288514,3.059395262,-24.71637291,-24.71637291,-24.71637291
10117,10117,0.458889124,1.303015498,3.129423763,-24.84929989,-24.84929989,-24.84929989
10118,10118,0.419052942,0.880180938,3.149809481,-24.95014013,-24.95014013,-24.95014013
10119,10119,0.451050649,0.735309398,3.208445654,-24.96943416,-24.96943416,-24.96943416
10120,10120,-0.52734285,1.118415654,2.92120601,-24.72125611,-24.72125611,-24.72125611
10121,10121,-0.078372129,0.597642503,3.304930465,-24.37067131,-24.37067131,-24.37067131
10122,10122,0.59829004,0.19660996,3.356079164,-24.31427947,-24.31427947,-24.31427947
10123,10123,-0.051159599,0.682557225,2.632407947,-24.09601418,-24.09601418,-24.09601418
10124,10124,-0.530585341,0.489475566,2.47027226,-23.73229948,-23.73229948,-23.73229948
10125,10125,-0.385809863,0.954135172,1.838641832,-23.77497285,-23.77497285,-23.77497285
10126,10126,0.065314051,0.706852575,2.33057425,-23.31658011,-23.31658011,-23.31658011
10127,10127,0.666950712,0.46441179,2.744117155,-23.87918663,-23.87918663,-23.87918663
10128,10128,-0.305416497,0.485544149,2.503718583,-23.42776589,-23.42776589,-23.42776589
10129,10129,-0.236213811,0.971272357,2.628278376,-23.4922993,-23.4922993,-23.4922993
10130,10130,0.638543768,0.531594735,2.962269067,-23.88947698,-23.88947698,-23.88947698
10131,10131,0.533211677,0.607632473,2.357657446,-23.53970534,-23.53970534,-23.53970534
10132,10132,1.117309813,0.568223364,2.59431567,-23.65787373,-23.65787373,-23.65787373
10133,10133,1.453478182,-0.143447342,3.445300967,-24.31921591,-24.31921591,-24.31921591
10134,10134,-0.053781504,0.266637562,2.994778417,-24.41049363,-24.41049363,-24.41049363
10135,10135,-0.091390989,0.27806123,3.01405582,-24.12548027,-24.12548027,-24.12548027
10136,10136,-0.113559378,-0.442670859,3.705475183,-24.0002596,-24.0002596,-24.0002596
10137,10137,0.00871728,1.658488305,2.261986224,-24.35734267,-24.35734267,-24.35734267
10138,10138,-1.087478747,3.091840639,1.103232845,-24.15484688,-24.15484688,-24.15484688
10139,10139,0.020087144,2.195102126,1.933248221,-24.26122494,-24.26122494,-24.26122494
10140,10140,0.139825834,2.268714748,2.201883992,-24.54895033,-24.54895033,-24.54895033
10141,10141,-0.206828764,0.971217054,2.955672289,-24.29305692,-24.29305692,-24.29305692
10142,10142,-0.382647374,1.752840917,2.494578545,-24.72014859,-24.72014859,-24.72014859
10143,10143,-1.264626406,1.615757392,2.5023436,-24.70706486,-24.70706486,-24.70706486
10144,10144,-0.228254851,0.882273207,2.843194601,-24.19557398,-24.19557398,-24.19557398
10145,10145,0.829998251,1.384823362,2.295678667,-23.6391173,-23.6391173,-23.6391173
10146,10146,0.721804057,1.482041064,2.554090875,-23.73003867,-23.73003867,-23.73003867
10147,10147,-0.01334978,1.805559168,2.601986242,-23.75228755,-23.75228755,-23.75228755
10148,10148,0.638952722,1.435254036,3.310770293,-23.9977353,-23.9977353,-23.9977353
10149,10149,0.917374255,1.175713577,3.300701125,-24.08336251,-24.08336251,-24.08336251
10150,10150,0.694850505,1.503937488,2.717652855,-23.81202788,-23.81202788,-23.81202788
10151,10151,0.072158512,1.855710733,2.305617072,-23.99810456,-23.99810456,-23.99810456
10152,10152,1.160873165,2.336575791,2.003227614,-24.30874622,-24.30874622,-24.30874622
10153,10153,0.792803114,0.992014221,2.660045674,-24.66065283,-24.66065283,-24.66065283
10154,10154,-0.14584342,0.934472597,2.615263085,-24.57068172,-24.57068172,-24.57068172
10155,10155,-0.09739337,1.632468211,1.648771098,-24.25369508,-24.25369508,-24.25369508
10156,10156,-0.435961775,0.999972062,1.851686333,-24.06221568,-24.06221568,-24.06221568
10157,10157,-0.222035821,1.447922098,1.253298618,-23.99666642,-23.99666642,-23.99666642
10158,10158,0.351465645,0.886338898,1.562626513,-24.01982592,-24.01982592,-24.01982592
10159,10159,0.115258257,0.91903867,1.167183064,-24.05361508,-24.05361508,-24.05361508
10160,10160,1.399536996,1.464413725,0.711508106,-23.90786784,-23.90786784,-23.90786784
10161,10161,0.338472494,0.91239467,1.147155886,-23.96598371,-23.96598371,-23.96598371
10162,10162,0.080639471,0.72748093,1.584021016,-23.74997477,-23.74997477,-23.74997477
